name,taxonomy_id,taxonomy_lvl,Blank1_WH_minimizer_filtered.bracken_num,Blank1_WH_minimizer_filtered.bracken_frac,Blank2_WH_minimizer_filtered.bracken_num,Blank2_WH_minimizer_filtered.bracken_frac,KH_blank_1_minimizer_filtered.bracken_num,KH_blank_1_minimizer_filtered.bracken_frac,KH_blank_2_minimizer_filtered.bracken_num,KH_blank_2_minimizer_filtered.bracken_frac,LB_blank_1_minimizer_filtered.bracken_num,LB_blank_1_minimizer_filtered.bracken_frac,LB_blank_2_minimizer_filtered.bracken_num,LB_blank_2_minimizer_filtered.bracken_frac,MS10790_minimizer_filtered.bracken_num,MS10790_minimizer_filtered.bracken_frac,MS10902_minimizer_filtered.bracken_num,MS10902_minimizer_filtered.bracken_frac,MS10903_minimizer_filtered.bracken_num,MS10903_minimizer_filtered.bracken_frac,MS10904_minimizer_filtered.bracken_num,MS10904_minimizer_filtered.bracken_frac,MS11102_minimizer_filtered.bracken_num,MS11102_minimizer_filtered.bracken_frac,MS11103_minimizer_filtered.bracken_num,MS11103_minimizer_filtered.bracken_frac,MS11107_minimizer_filtered.bracken_num,MS11107_minimizer_filtered.bracken_frac,MS11108_minimizer_filtered.bracken_num,MS11108_minimizer_filtered.bracken_frac
Streptosporangium sp. NBC_01469,2903898,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,1935,0.01292,1544,0.02423,4574,0.04908,1638,0.01948,46766,0.02820,19989,0.02258,8470,0.01126,13040,0.01059
Acinetobacter baumannii,470,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,1640,0.01095,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,737,0.00060
Streptomyces sp. NBC_01707,2975914,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,1516,0.01012,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Streptosporangium sp. NBC_01810,2975951,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,1467,0.00979,3547,0.05567,3066,0.03290,968,0.01151,26892,0.01622,21094,0.02383,13775,0.01831,13627,0.01106
Massilia litorea,2769491,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,1399,0.00934,0,0.00000,0,0.00000,0,0.00000,105,0.00006,0,0.00000,82,0.00011,0,0.00000
Shinella zoogloeoides,352475,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,1357,0.00906,409,0.00642,0,0.00000,0,0.00000,0,0.00000,436,0.00049,906,0.00120,1808,0.00147
Streptomyces chartreusis,1969,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,1343,0.00897,0,0.00000,0,0.00000,0,0.00000,448,0.00027,175,0.00020,377,0.00050,467,0.00038
Shinella sp. HZN7,879274,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,1338,0.00893,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,362,0.00029
Streptomyces cyaneochromogenes,2496836,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,1113,0.00743,0,0.00000,0,0.00000,0,0.00000,447,0.00027,136,0.00015,573,0.00076,744,0.00060
Streptomyces nigra,1827580,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,1099,0.00734,0,0.00000,0,0.00000,0,0.00000,313,0.00019,106,0.00012,158,0.00021,207,0.00017
Bacillus sp. FJAT-22090,1581038,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,991,0.00662,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Streptosporangium sp. NBC_01495,2903899,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,930,0.00621,1011,0.01587,1607,0.01724,1564,0.01860,42096,0.02539,27969,0.03160,5461,0.00726,12313,0.01000
Sphingopyxis sp. USTB-05,2830667,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,903,0.00603,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,49,0.00004
Chitinophaga alhagiae,2203219,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,889,0.00594,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Massilia sp. WG5,1707785,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,888,0.00593,216,0.00339,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,50,0.00004
Fictibacillus sp. KU28468,2991053,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,882,0.00589,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Streptomyces sp. NBC_00322,2975712,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,786,0.00525,0,0.00000,0,0.00000,0,0.00000,534,0.00032,189,0.00021,517,0.00069,157,0.00013
Metabacillus dongyingensis,2874282,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,763,0.00509,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Peribacillus sp. FSL E2-0159,2975289,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,759,0.00507,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Brevibacillus sp. JNUCC-41,2778370,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,734,0.00490,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Proteus mirabilis,584,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,702,0.00469,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,37978,0.05049,14209,0.01153
Neobacillus sp. OS1-33,3070683,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,684,0.00457,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Streptomyces lunaelactis,1535768,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,663,0.00443,0,0.00000,0,0.00000,0,0.00000,415,0.00025,125,0.00014,578,0.00077,258,0.00021
Bosea beijingensis,3068632,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,658,0.00439,133,0.00209,0,0.00000,0,0.00000,172,0.00010,0,0.00000,73,0.00010,129,0.00010
Mesorhizobium sp. 8,2584466,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,621,0.00415,0,0.00000,0,0.00000,0,0.00000,72,0.00004,0,0.00000,185,0.00025,366,0.00030
Bacillus cereus,1396,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,620,0.00414,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,5902,0.00785,2374,0.00193
Stenotrophomonas acidaminiphila,128780,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,601,0.00401,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,1486,0.00121
Chitinophaga pollutisoli,3133966,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,583,0.00389,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Stenotrophomonas rhizophila,216778,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,577,0.00385,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,603,0.00049
Acinetobacter calcoaceticus,471,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,569,0.00380,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Acinetobacter pittii,48296,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,559,0.00373,0,0.00000,0,0.00000,0,0.00000,0,0.00000,779,0.00088,0,0.00000,0,0.00000
Sphingosinicella microcystinivorans,335406,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,550,0.00367,0,0.00000,0,0.00000,0,0.00000,611,0.00037,0,0.00000,1697,0.00226,137,0.00011
Nonomuraea glycinis,2047744,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,536,0.00358,482,0.00757,1125,0.01207,424,0.00504,16410,0.00990,7447,0.00841,2972,0.00395,5540,0.00450
Bacillus mycoides,1405,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,532,0.00355,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,186,0.00015
Streptomyces sp. NBC_01210,2903774,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,516,0.00345,0,0.00000,0,0.00000,0,0.00000,682,0.00041,305,0.00034,1339,0.00178,344,0.00028
Microbispora sp. NBC_01189,2903583,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,502,0.00335,305,0.00479,904,0.00970,232,0.00276,9563,0.00577,4963,0.00561,1682,0.00224,3154,0.00256
Peribacillus sp. FSL P2-0133,2921573,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,494,0.00330,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Streptomyces sp. NBC_00390,2975736,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,464,0.00310,0,0.00000,0,0.00000,0,0.00000,358,0.00022,182,0.00021,273,0.00036,145,0.00012
Lysobacter soli,453783,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,457,0.00305,0,0.00000,0,0.00000,0,0.00000,72,0.00004,0,0.00000,120,0.00016,100,0.00008
Chitinophaga niabensis,536979,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,456,0.00304,81,0.00127,0,0.00000,194,0.00231,168,0.00010,66,0.00007,0,0.00000,0,0.00000
Nonomuraea sp. NBC_01738,2976003,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,445,0.00297,394,0.00618,837,0.00898,345,0.00410,11107,0.00670,5810,0.00656,2222,0.00295,4400,0.00357
Nonomuraea fuscirosea,1291556,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,431,0.00288,166,0.00261,525,0.00563,202,0.00240,7316,0.00441,3789,0.00428,2134,0.00284,2320,0.00188
Metabacillus sp. CT-WN-B3,3048891,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,419,0.00280,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Baekduia alba,2997333,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,412,0.00275,0,0.00000,0,0.00000,0,0.00000,846,0.00051,592,0.00067,2768,0.00368,3723,0.00302
Bosea sp. ANAM02,2020412,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,410,0.00274,116,0.00182,0,0.00000,0,0.00000,140,0.00008,141,0.00016,80,0.00011,75,0.00006
Streptomyces sp. NBC_01750,2975928,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,407,0.00272,0,0.00000,0,0.00000,0,0.00000,612,0.00037,236,0.00027,1357,0.00180,186,0.00015
Leucobacter muris,1935379,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,388,0.00259,0,0.00000,0,0.00000,0,0.00000,68,0.00004,0,0.00000,313,0.00042,428,0.00035
Pseudobacter ginsenosidimutans,661488,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,379,0.00253,0,0.00000,0,0.00000,0,0.00000,44,0.00003,0,0.00000,0,0.00000,0,0.00000
Stenotrophomonas maltophilia,40324,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,373,0.00249,0,0.00000,0,0.00000,0,0.00000,2272,0.00137,1529,0.00173,10270,0.01365,11897,0.00966
Gottfriedia acidiceleris,371036,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,359,0.00240,167,0.00262,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Lysobacter enzymogenes,69,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,355,0.00237,0,0.00000,0,0.00000,0,0.00000,439,0.00026,251,0.00028,233,0.00031,351,0.00028
Nonomuraea coxensis,404386,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,352,0.00235,290,0.00455,583,0.00626,303,0.00360,11179,0.00674,5655,0.00639,2776,0.00369,3485,0.00283
Bradyrhizobium erythrophlei,1437360,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,346,0.00231,0,0.00000,0,0.00000,0,0.00000,194,0.00012,93,0.00011,687,0.00091,385,0.00031
Cytobacillus firmus,1399,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,342,0.00228,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Piscinibacter gummiphilus,946333,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,338,0.00226,0,0.00000,0,0.00000,0,0.00000,864,0.00052,766,0.00087,2715,0.00361,284,0.00023
Streptomyces sp. NBC_00190,2903634,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,330,0.00220,0,0.00000,0,0.00000,0,0.00000,272,0.00016,98,0.00011,0,0.00000,90,0.00007
Microbispora hainanensis,568844,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,324,0.00216,238,0.00374,469,0.00503,213,0.00253,8816,0.00532,4418,0.00499,1552,0.00206,2923,0.00237
Dactylosporangium roseum,47989,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,323,0.00216,321,0.00504,739,0.00793,409,0.00486,8674,0.00523,4814,0.00544,1761,0.00234,2361,0.00192
Exiguobacterium sp. Helios,2735868,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,323,0.00216,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Nonomuraea phyllanthi,2219224,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,322,0.00215,352,0.00552,655,0.00703,341,0.00406,12407,0.00748,5656,0.00639,2509,0.00334,3773,0.00306
Nonomuraea sp. NBC_00507,2976002,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,319,0.00213,275,0.00432,567,0.00608,254,0.00302,9325,0.00562,5300,0.00599,1976,0.00263,3940,0.00320
Neobacillus sp. PS2-9,3070676,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,312,0.00208,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Thermomonas brevis,215691,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,311,0.00208,0,0.00000,0,0.00000,0,0.00000,100,0.00006,0,0.00000,0,0.00000,97,0.00008
Streptomyces sp. NBC_01233,2903787,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,308,0.00206,0,0.00000,0,0.00000,0,0.00000,153,0.00009,165,0.00019,0,0.00000,136,0.00011
Streptomyces sp. R11,3238625,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,294,0.00196,0,0.00000,0,0.00000,0,0.00000,734,0.00044,275,0.00031,254,0.00034,128,0.00010
Streptomyces sp. NBC_01717,2975918,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,287,0.00192,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,176,0.00023,0,0.00000
Neobacillus sp. SuZ13,3047875,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,279,0.00186,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Microbispora sp. ZYX-F-249,3144104,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,269,0.00180,178,0.00279,497,0.00533,178,0.00212,6847,0.00413,3361,0.00380,1162,0.00154,2185,0.00177
Streptomyces sp. NBC_01294,2903815,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,267,0.00178,0,0.00000,0,0.00000,0,0.00000,119,0.00007,0,0.00000,0,0.00000,113,0.00009
Arthrobacter sp. KBS0702,2578107,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,260,0.00174,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Bacillus sp. NEB1478,3073816,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,256,0.00171,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Rhodopseudomonas palustris,1076,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,248,0.00166,0,0.00000,0,0.00000,244,0.00290,425,0.00026,293,0.00033,1302,0.00173,559,0.00045
Priestia megaterium,1404,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,246,0.00164,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Achromobacter sp. MFA1 R4,1881016,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,244,0.00163,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,84,0.00011,49,0.00004
Streptomyces sp. NBC_00259,2903643,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,234,0.00156,0,0.00000,0,0.00000,0,0.00000,187,0.00011,117,0.00013,129,0.00017,124,0.00010
Peribacillus psychrosaccharolyticus,1407,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,234,0.00156,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Arthrobacter sp. UKPF54-2,2600159,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,231,0.00154,0,0.00000,0,0.00000,0,0.00000,182,0.00011,0,0.00000,0,0.00000,0,0.00000
Sphingomonas sp. R1,399176,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,227,0.00152,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,109,0.00014,0,0.00000
Acinetobacter sp. AHP123,2913495,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,216,0.00144,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Steroidobacter denitrificans,465721,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,212,0.00142,0,0.00000,0,0.00000,0,0.00000,2244,0.00135,338,0.00038,3728,0.00496,411,0.00033
Streptomyces sp. T12,477697,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,208,0.00139,0,0.00000,0,0.00000,0,0.00000,636,0.00038,1196,0.00135,1019,0.00135,2231,0.00181
Acinetobacter sp. XS-4,2923375,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,196,0.00131,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Ramlibacter tataouinensis,94132,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,193,0.00129,0,0.00000,0,0.00000,83,0.00099,411,0.00025,164,0.00019,760,0.00101,207,0.00017
Devosia ginsengisoli,400770,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,190,0.00127,37,0.00058,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,3181,0.00258
Neobacillus sp. DY30,3047871,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,189,0.00126,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
[Actinomadura] parvosata,1955412,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,188,0.00126,177,0.00278,340,0.00365,142,0.00169,5926,0.00357,3077,0.00348,1152,0.00153,2051,0.00166
Microbacterium sp. nov. GSS16,3019890,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,184,0.00123,0,0.00000,0,0.00000,0,0.00000,256,0.00015,0,0.00000,0,0.00000,0,0.00000
Streptomyces sp. P3,2135430,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,171,0.00114,0,0.00000,0,0.00000,0,0.00000,124,0.00007,75,0.00008,0,0.00000,83,0.00007
Peribacillus sp. R9-11,3073271,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,161,0.00107,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Neobacillus sp. PS3-34,3070678,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,161,0.00107,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Nocardioides sp. LMS-CY,2840457,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,159,0.00106,0,0.00000,0,0.00000,0,0.00000,275,0.00017,173,0.00020,354,0.00047,238,0.00019
Paenibacillus andongensis,2975482,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,159,0.00106,204,0.00320,0,0.00000,0,0.00000,198,0.00012,404,0.00046,212,0.00028,525,0.00043
Nonomuraea gerenzanensis,93944,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,157,0.00105,118,0.00185,327,0.00351,99,0.00118,5515,0.00333,2767,0.00313,1280,0.00170,2004,0.00163
Fictibacillus arsenicus,255247,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,157,0.00105,166,0.00261,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Bosea sp. F3-2,2599640,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,149,0.00099,0,0.00000,0,0.00000,120,0.00143,75,0.00005,0,0.00000,170,0.00023,77,0.00006
Nitrobacter hamburgensis,912,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,143,0.00095,0,0.00000,0,0.00000,283,0.00337,207,0.00012,85,0.00010,170,0.00023,770,0.00063
Paenisporosarcina sp. FSL H8-0542,2921401,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,142,0.00095,161,0.00253,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Nitrobacter winogradskyi,913,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,140,0.00093,0,0.00000,0,0.00000,88,0.00105,254,0.00015,0,0.00000,136,0.00018,95,0.00008
Sphingomonas daechungensis,1176646,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,134,0.00089,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,20,0.00002
Mycolicibacterium sp. MU0053,3064286,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,133,0.00089,0,0.00000,0,0.00000,0,0.00000,45,0.00003,173,0.00020,144,0.00019,511,0.00041
Thermomonospora amylolytica,1411117,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,132,0.00088,55,0.00086,185,0.00199,117,0.00139,2781,0.00168,1489,0.00168,1409,0.00187,3323,0.00270
Thermobispora bispora,2006,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,123,0.00082,85,0.00133,164,0.00176,77,0.00092,3705,0.00223,2381,0.00269,738,0.00098,1058,0.00086
Nocardia sp. NBC_00403,2975990,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,115,0.00077,0,0.00000,174,0.00187,119,0.00142,1595,0.00096,912,0.00103,559,0.00074,506,0.00041
Baekduia soli,496014,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,108,0.00072,0,0.00000,0,0.00000,0,0.00000,686,0.00041,466,0.00053,1943,0.00258,2695,0.00219
Bacillus nitratireducens,2026193,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,108,0.00072,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Actinomadura citrea,46158,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,94,0.00063,10748,0.16869,1305,0.01400,0,0.00000,1508,0.00091,751,0.00085,446,0.00059,996,0.00081
Microbacterium sufflavum,2851649,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,92,0.00061,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,55,0.00004
Bosea sp. AS-1,2015316,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,92,0.00061,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,58,0.00008,79,0.00006
Phenylobacterium sp. NIBR 498073,3015177,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,92,0.00061,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,155,0.00021,56,0.00005
Massilia forsythiae,2728020,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,92,0.00061,0,0.00000,0,0.00000,0,0.00000,131,0.00008,0,0.00000,151,0.00020,77,0.00006
Massilia varians,457921,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,90,0.00060,2876,0.04514,0,0.00000,0,0.00000,304,0.00018,0,0.00000,139,0.00018,57,0.00005
Spirillospora sp. NBC_01491,2976007,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,89,0.00059,84,0.00132,145,0.00156,0,0.00000,2281,0.00138,1253,0.00142,1128,0.00150,2312,0.00188
